old_url,action,new_url,priority,notes
https://www.promationusa.com/news/tag/screw+driving+robot,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/soldadura,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/solder,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/solder+rob+ot,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/solder+wire+perforation,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/soldering,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/soldering+machine,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/soldering+robot,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/techman+collaborative+robots,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/thermaltronics,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/thermaltronics+soldering,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/titan+innovation+award+2025,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/tm+robot,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/news/tag/wisconsin+manufacturing,301-to-parent,/news,P3,Thin Squarespace tag archive; kill to /news index
https://www.promationusa.com/official-robot-center,301,/why-promation,P1,Official-distributor brand hub folds into /why-promation authority page
https://www.promationusa.com/panda-laser-marking,301,/laser-marking/panda-laser-marking,P1,Rebuilt as true product page under /laser-marking per architecture 1.3
https://www.promationusa.com/panda-robotics,301-consolidate,/laser-marking,P1,"PANDA brand hub pair consolidates into /laser-marking hub per architecture 1.2 (single hop, not via /panda-robotics-usa)"
https://www.promationusa.com/panda-robotics-usa,301,/laser-marking,P1,PANDA brand hub consolidates into /laser-marking hub per architecture 1.2
https://www.promationusa.com/panda-soldering,301,/robotic-soldering/panda-soldering,P1,Re-homed under category hub per architecture
https://www.promationusa.com/partners,unchanged,/partners,P2,URL identical in new tree
https://www.promationusa.com/pcb-handling,unchanged,/pcb-handling,P1,URL identical in new tree
https://www.promationusa.com/pcb-handling-buffering,301,/pcb-handling/vertical-buffer-conveyor,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-handling-post-aoi-sorting-systems,301,/pcb-handling/post-aoi-sorting,P1,Near-duplicate of /pcb-post-aoi-sorting-systems; both consolidate into one post-aoi-sorting page
https://www.promationusa.com/pcb-inspection-stations,301,/pcb-handling/inspection-conveyors,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-inverter-stations,301,/pcb-handling/pcb-inverter-stations,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-magazine-line-loader,301,/pcb-handling/magazine-line-loader,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-magazine-unloading-stations,301,/pcb-handling/magazine-line-unloader,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-post-aoi-sorting-buffer,301,/pcb-handling/post-aoi-sorting-buffer,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-post-aoi-sorting-systems,301,/pcb-handling/post-aoi-sorting,P1,Consolidated post-AOI sorting page (absorbs /pcb-handling-post-aoi-sorting-systems)
https://www.promationusa.com/pcb-routing-at-a-glance,301,/pcb-handling/arc21-automatic-routing-machine,P1,Routing at-a-glance folds into ARC21 routing machine page under /pcb-handling
https://www.promationusa.com/pcb-wave-loading,301,/pcb-handling/wave-loading,P1,Re-homed under category hub per architecture
https://www.promationusa.com/pcb-wave-unloading,301,/pcb-handling/wave-unloading,P1,Re-homed under category hub per architecture
https://www.promationusa.com/products,unchanged,/products,P2,URL identical in new tree
https://www.promationusa.com/qs-800,301,/dispensing/qs-800,P1,Re-homed to dispensing per architecture 1.3 (inventory had it under soldering)
https://www.promationusa.com/quick-9430-series-with-base-vision,301,/robotic-soldering/quick-9430-series-with-base-vision,P1,Series page preserved under soldering hub
https://www.promationusa.com/quick-9433d-dual-tip-soldering-robot,301,/robotic-soldering/quick-9433d,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-9434-soldering-robot,301,/robotic-soldering/quick-9434,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-ts2200,301,/robotic-soldering/quick-ts2200,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-100-155,301,/robotic-soldering/quick-usa-100-155,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-100-6c,301,/robotic-soldering/quick-usa-100-6c,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-191ad,301,/robotic-soldering/quick-usa-191ad,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-300-series,301,/robotic-soldering/quick-usa-300-series,P1,Hand-soldering series preserved under /robotic-soldering pending hand-soldering subsection
https://www.promationusa.com/quick-usa-3202,301,/robotic-soldering/quick-usa-3202,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-372b,301,/robotic-soldering/quick-usa-372b,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-376di,301,/robotic-soldering/quick-usa-376di,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-440a,301,/robotic-soldering/quick-usa-440a,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-441b,301,/robotic-soldering/quick-usa-441b,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-442-2,301,/robotic-soldering/quick-usa-442-2,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-442-3,301,/robotic-soldering/quick-usa-442-3,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-443c,301,/robotic-soldering/quick-usa-443c,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-443c-2,301,/robotic-soldering/quick-usa-443c-2,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-447,301,/robotic-soldering/quick-usa-447,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-492e,301,/robotic-soldering/quick-usa-492e,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-6101a1,301,/robotic-soldering/quick-usa-6101a1,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-6102a1,301,/robotic-soldering/quick-usa-6102a1,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-6301,301,/robotic-soldering/quick-usa-6301,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-854,301,/robotic-soldering/quick-usa-854,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-870,301,/robotic-soldering/quick-usa-870,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-885-1,301,/robotic-soldering/quick-usa-885,P1,"SLUG-CLEAN: descriptive slug per inventory, re-homed under category hub"
https://www.promationusa.com/quick-usa-957d,301,/robotic-soldering/quick-usa-957d,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-tr1100,301,/robotic-soldering/quick-usa-tr1100,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-tr1300,301,/robotic-soldering/quick-usa-tr1300,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-ts1200,301,/robotic-soldering/quick-usa-ts1200,P1,Re-homed under category hub per architecture
https://www.promationusa.com/quick-usa-ts2300,301,/robotic-soldering/quick-usa-ts2300,P1,Re-homed under category hub per architecture
https://www.promationusa.com/robot-safety-enclosures,301,/robotic-soldering/robot-safety-enclosures,P1,Re-homed under category hub per architecture
https://www.promationusa.com/robotic-screw-driving-accessories,301,/screw-driving/accessories,P1,Re-homed under category hub per architecture
https://www.promationusa.com/robotic-soldering-complimentary-services,301,/robotic-soldering/complimentary-services,P2,Re-homed under category hub per architecture
https://www.promationusa.com/robotic-soldering-glance,301,/robotic-soldering,P1,Re-homed under category hub per architecture
https://www.promationusa.com/robotics-division,301,/about,P2,Division story folds into /about company page
https://www.promationusa.com/s100-p4,301,/robotic-soldering/s100-p4,P1,Re-homed from dispensing category to inline soldering per architecture 1.3
https://www.promationusa.com/s100t4,301,/robotic-soldering/s100-t4,P1,Slug cleaned to s100-t4; re-homed to inline soldering per architecture 1.3
https://www.promationusa.com/schedule-service,unchanged,/schedule-service,P2,URL identical in new tree
https://www.promationusa.com/shuttle-gate,301,/pcb-handling/shuttle-gate,P1,Re-homed under category hub per architecture
https://www.promationusa.com/smart-line-control-solution,301,/pcb-handling/smart-line-control-solution,P1,Re-homed under category hub per architecture
https://www.promationusa.com/sn7353k,301,/screw-driving/sn7353k,P1,Re-homed under category hub per architecture
https://www.promationusa.com/sn7453ka,301,/screw-driving/sn7453ka,P1,Re-homed under category hub per architecture
https://www.promationusa.com/soldering-integration-kits,301,/robotic-soldering/soldering-integration-kits,P1,Re-homed under category hub per architecture
https://www.promationusa.com/soldering-robot-accessories,301,/robotic-soldering/accessories,P1,Re-homed under category hub per architecture
https://www.promationusa.com/soldering-robot-central,301,/robotic-soldering,P1,Re-homed under category hub per architecture
https://www.promationusa.com/store,unchanged,/store,P1,URL identical in new tree
https://www.promationusa.com/store/100-authentic-quick-solder-tips-912-series,unchanged,/store/100-authentic-quick-solder-tips-912-series,P1,URL identical in new tree
https://www.promationusa.com/store/100-authentic-quick-solder-tips-912-series-372mr,unchanged,/store/100-authentic-quick-solder-tips-912-series-372mr,P1,URL identical in new tree
https://www.promationusa.com/store/2020d-hot-air-rework-station,unchanged,/store/2020d-hot-air-rework-station,P1,URL identical in new tree
https://www.promationusa.com/store/brass-rollers,unchanged,/store/brass-rollers,P1,URL identical in new tree
https://www.promationusa.com/store/conveyor-belts,unchanged,/store/conveyor-belts,P1,URL identical in new tree
https://www.promationusa.com/store/quick,unchanged,/store/quick,P1,URL identical in new tree
https://www.promationusa.com/store/quick-100-15s,unchanged,/store/quick-100-15s,P1,URL identical in new tree
https://www.promationusa.com/store/quick-100-6c,unchanged,/store/quick-100-6c,P1,URL identical in new tree
https://www.promationusa.com/store/quick-150watt-soldering-irons,unchanged,/store/quick-150watt-soldering-irons,P1,URL identical in new tree
https://www.promationusa.com/store/quick-180-watt-robot-soldering-irons,unchanged,/store/quick-180-watt-robot-soldering-irons,P1,URL identical in new tree
https://www.promationusa.com/store/quick-191ad,unchanged,/store/quick-191ad,P1,URL identical in new tree
https://www.promationusa.com/store/quick-376di,unchanged,/store/quick-376di,P1,URL identical in new tree
https://www.promationusa.com/store/quick-6102a1,unchanged,/store/quick-6102a1,P1,URL identical in new tree
https://www.promationusa.com/store/quick-885-hot-air-gun,unchanged,/store/quick-885-hot-air-gun,P1,URL identical in new tree
https://www.promationusa.com/store/quick-9039,unchanged,/store/quick-9039,P1,URL identical in new tree
https://www.promationusa.com/store/quick-feed-tube,unchanged,/store/quick-feed-tube,P1,URL identical in new tree
https://www.promationusa.com/store/quick-feed-tube-zlbsm,unchanged,/store/quick-feed-tube-zlbsm,P1,URL identical in new tree
https://www.promationusa.com/store/quick-ts1200,unchanged,/store/quick-ts1200,P1,URL identical in new tree
https://www.promationusa.com/store/quick-ts2200,unchanged,/store/quick-ts2200,P1,URL identical in new tree
https://www.promationusa.com/store/quick-ylt4n,unchanged,/store/quick-ylt4n,P1,URL identical in new tree
https://www.promationusa.com/store/replacement-brass-mesh-insert,unchanged,/store/replacement-brass-mesh-insert,P1,URL identical in new tree
https://www.promationusa.com/techman-collaborative-robots,301,/cobots,P1,Re-homed under category hub per architecture
https://www.promationusa.com/techman-usa,301-consolidate,/cobots,P1,MERGE collapsed to merge-target's new home in a single hop
https://www.promationusa.com/techman-usa-1,301-to-parent,/cobots,P3,Dead alias (302s today); direct 301 to consolidated /cobots hub - no chain
https://www.promationusa.com/thank-you,unchanged,/thank-you,P2,Keep URL; noindex and exclude from sitemap per inventory
https://www.promationusa.com/tm-14,301,/cobots/tm14,P1,Re-homed under category hub per architecture
https://www.promationusa.com/tm-mobile-robot-solutions,301,/cobots/tm-amr,P1,Re-homed under category hub per architecture
https://www.promationusa.com/tm-robot-usa,301-consolidate,/cobots,P1,MERGE collapsed to merge-target's new home in a single hop
https://www.promationusa.com/tm-robots-at-a-glance,301-consolidate,/cobots,P1,MERGE collapsed to merge-target's new home in a single hop
https://www.promationusa.com/tm12,301,/cobots/tm12,P1,Re-homed under category hub per architecture
https://www.promationusa.com/tm16,301,/cobots/tm16,P1,Re-homed under category hub per architecture
https://www.promationusa.com/tm20,301,/cobots/tm20,P1,Re-homed under category hub per architecture
https://www.promationusa.com/tm5-700,301,/cobots/tm5-700,P1,Re-homed under category hub per architecture
https://www.promationusa.com/tm5-900,301,/cobots/tm5-900,P1,Re-homed under category hub per architecture
https://www.promationusa.com/transfer-conveyors,301,/pcb-handling/transfer-conveyors,P1,Re-homed under category hub per architecture
https://www.promationusa.com/turning-stations,301,/pcb-handling/turning-stations,P1,Re-homed under category hub per architecture
https://www.promationusa.com/virtual-training-gallery,unchanged,/virtual-training-gallery,P2,URL identical in new tree
https://www.promationusa.com/what-we-do,unchanged,/what-we-do,P2,URL identical in new tree
https://www.promationusa.com/workstations,301,/pcb-handling/workstations,P1,Re-homed under category hub per architecture
https://www.promationusa.com/xc1000,301,/x-ray-inspection/xc-1000,P1,Re-homed under category hub per architecture
https://www.promationusa.com/xray-at-a-glance,301,/x-ray-inspection,P1,Re-homed under category hub per architecture
https://www.promationusa.com/,unchanged,/,P1,Homepage; URL identical in new tree
https://www.promationusa.com/et8484-dispensing-robot,301,/dispensing/et8484,P1,404 today but canonical slug of the live -copy page and likely holder of historical links/Ads finals; point at new ET8484 page
https://www.promationusa.com/about,unchanged,/about,P2,In old nav but absent from sitemap; same URL in new tree (architecture 1.1)
